Report,Report Currency,Manager,Fund,Vertical,Main operating country by revenues (Country),Main operating country by revenues (Continent),Sector,Technology,Customer Relationship Model,Business/Revenue Model,Company,Investment Type,Investment Instrument,Investment Status,Round,Investment date,Last Fair Value date,Number of Shares,Price Per Share,Last Price Per Share,Reported Investment,Calculate Investment,Investment diff, Investment Date EURUSD ,Reported Investment EUR,Calculate Investment EUR,Invest diff EUR,Reported NAV,Calculate NAV,NAV diff, Last Fair Value Date EURUSD ,Reported NAV EUR,Calculate NAV EUR,NAV Diff EUR, PnL 
3Q24,USD,Mochila,Mochila IV,Growth,#NA,#NA,"Financial Services (Fintech, Insurtech, Crypto)",Other,B2B,Other,Fairplay ,Follow On,Other,Active,Series A,9/5/2024,9/5/2024,,,,8925.82,8925.82,0,1.11,8033.68,8033.68,0,8925.82,8925.82,0,1.11,8033.68,8033.68,0,0
2Q24,USD,Zasca C Fund,Zasca C Fund I,Growth,#NA,#NA,"Financial Services (Fintech, Insurtech, Crypto)",Other,B2B,Other,Fairplay ,First Investment,Other,Active,Series B,4/25/2023,6/30/2023,38017.38,3.29,3.29,125000,125000,0,1.1,113863.05,113863.05,0,125000,125000,0,1.09,114468.86,114468.86,0,605.81
4Q23,EUR,Saigon Partners,Saigon Partners Fund II,Growth,Netherlands,Rest of Europe,Other,AI & ML,B2B,SaaS,Falco Technologies B.V. (Deeploy),First Investment,Convertible Note,Active,Seed,4/1/2023,4/1/2023,,,,2745,2745,0,1,2745,2745,0,2745,2745,0,1,2745,2745,0,0
1Q24,EUR,Saigon Partners,Saigon Partners Fund II,Growth,Netherlands,Rest of Europe,Other,AI & ML,B2B,SaaS,Falco Technologies B.V. (Deeploy),First Investment,Convertible Note,Active,Seed,4/1/2023,4/1/2023,,,,2745,2745,0,1,2745,2745,0,2745,2745,0,1,2745,2745,0,0
2Q24,EUR,Saigon Partners,Saigon Partners Fund II,Growth,Netherlands,Rest of Europe,Other,AI & ML,B2B,SaaS,Falco Technologies B.V. (Deeploy),First Investment,Convertible Note,Active,Seed,4/1/2023,4/1/2023,,,,2745,2745,0,1,2745,2745,0,2745,2745,0,1,2745,2745,0,0
3Q24,EUR,Saigon Partners,Saigon Partners Fund II,Growth,Netherlands,Rest of Europe,Other,AI & ML,B2B,SaaS,Falco Technologies B.V. (Deeploy),First Investment,Convertible Note,Active,Seed,4/1/2023,4/1/2023,,,,2745,2745,0,1,2745,2745,0,2745,2745,0,1,2745,2745,0,0
4Q23,USD,Mochila,Mochila IV,Growth,Mexico,LATAM,Other,Other,B2B,Other,Fillip Holdings Limited,First Investment,Equity,Active,Seed,8/1/2023,8/1/2023,4602.15,1.4,3.2,6443.02,6443.02,0,1.1,5853.35,5853.35,0,14727,14726.89,0.11,1.1,13379.18,13379.09,0.1,7525.74
4Q23,USD,Mochila,Mochila IV,Growth,Mexico,LATAM,Other,Other,B2B,Other,Fillip Holdings Limited,First Investment,Equity,Active,Seed,8/1/2023,8/1/2023,10376,3.2,3.2,33204.75,33203.2,1.55,1.1,30165.84,30164.43,1.41,33205,33203.2,1.8,1.1,30166.07,30164.43,1.64,0
1Q24,USD,Mochila,Mochila IV,Growth,Mexico,LATAM,Other,Other,B2B,Other,Fillip Holdings Limited,First Investment,Equity,Active,Seed,8/1/2023,8/1/2023,4602.15,1.4,3.2,6443.02,6443.02,0,1.1,5853.35,5853.35,0,14726.89,14726.89,0,1.1,13379.09,13379.09,0,7525.74
1Q24,USD,Mochila,Mochila IV,Growth,Mexico,LATAM,Other,Other,B2B,Other,Fillip Holdings Limited,First Investment,Equity,Active,Seed,8/1/2023,8/1/2023,10376.48,3.2,3.2,33204.75,33204.75,0,1.1,30165.84,30165.84,0,33204.75,33204.75,0,1.1,30165.84,30165.84,0,0
2Q24,USD,Mochila,Mochila IV,Growth,Mexico,LATAM,Other,Other,B2B,Other,Fillip Holdings Limited,First Investment,Equity,Active,Seed,8/1/2023,5/29/2024,4602.15,1.4,3.2,6443.02,6443.02,0,1.1,5853.35,5853.35,0,14726.89,14726.89,0,1.08,13634.5,13634.5,0,7781.15
2Q24,USD,Mochila,Mochila IV,Growth,Mexico,LATAM,Other,Other,B2B,Other,Fillip Holdings Limited,First Investment,Equity,Active,Seed,8/1/2023,5/29/2024,10376.48,3.2,3.2,33204.75,33204.75,0,1.1,30165.84,30165.84,0,33204.75,33204.75,0,1.08,30741.72,30741.72,0,575.88
2Q24,USD,Mochila,Mochila IV,Growth,Mexico,LATAM,Other,Other,B2B,Other,Fillip Holdings Limited,Follow On,Other,Active,Series A,5/29/2024,5/29/2024,,,,26777.47,26777.47,0,1.08,24791.2,24791.2,0,26777.47,26777.47,0,1.08,24791.2,24791.2,0,0
3Q24,USD,Mochila,Mochila IV,Growth,Mexico,LATAM,Other,Other,B2B,Other,Fillip Holdings Limited,First Investment,Equity,Active,Seed,8/1/2023,5/29/2024,4602.15,1.4,3.2,6443.02,6443.02,0,1.1,5853.35,5853.35,0,14726.89,14726.89,0,1.08,13634.5,13634.5,0,7781.15
3Q24,USD,Mochila,Mochila IV,Growth,Mexico,LATAM,Other,Other,B2B,Other,Fillip Holdings Limited,First Investment,Equity,Active,Seed,8/1/2023,5/29/2024,10376.48,3.2,3.2,33204.75,33204.75,0,1.1,30165.84,30165.84,0,33204.75,33204.75,0,1.08,30741.72,30741.72,0,575.88
3Q24,USD,Mochila,Mochila IV,Growth,Mexico,LATAM,Other,Other,B2B,Other,Fillip Holdings Limited,Follow On,Other,Active,Series A,5/29/2024,5/29/2024,,,,35703.29,35703.29,0,1.08,33054.93,33054.93,0,35703.29,35703.29,0,1.08,33054.93,33054.93,0,0
3Q24,EUR,Chaos Capital,Chaos Capital VII,Growth,UK,Rest of Europe,"Financial Services (Fintech, Insurtech, Crypto)",Other,B2B,Other,Finbourne,First Investment,Equity,Active,Series B,8/7/2024,9/30/2024,109,170.35,184.2,18567.73,18568.15,-0.42,1,18567.73,18568.15,-0.42,20078.04,20077.8,0.24,1,20078.04,20077.8,0.24,1509.65
1Q24,USD,Gospel,Gospel Explorer Fund I,FinTech,Mexico,LATAM,"Financial Services (Fintech, Insurtech, Crypto)",Other,B2B,SaaS,Fintoc,First Investment,Equity,Active,Series A,8/3/2024,3/8/2024,13935341,0.36,,5000000.36,5016722.76,-16722.4,1.09,4580852.37,4596172.94,-15320.57,5000000,0,5000000,1.09,4569548.53,4569548.53,4569548.53,-4596172.94
2Q24,USD,Gospel,Gospel Explorer Fund I,FinTech,Mexico,LATAM,"Financial Services (Fintech, Insurtech, Crypto)",Other,B2B,SaaS,Fintoc,First Investment,Equity,Active,Series A,8/3/2024,8/3/2024,13935341,0.36,,5000000.36,5000000.36,0,1.09,4580852.37,4580852.37,0,5000000.36,0,5000000.36,1.09,4580852.37,4580852.37,4580852.37,-4580852.37
3Q24,USD,Gospel,Gospel Explorer Fund I,FinTech,Mexico,LATAM,"Financial Services (Fintech, Insurtech, Crypto)",Other,B2B,SaaS,Fintoc,First Investment,Equity,Active,Series A,8/3/2024,3/8/2024,13935341,0.36,,5000000.36,5016722.76,-16722.4,1.09,4580852.37,4596172.94,-15320.57,5000000,0,5000000,1.09,4569548.53,4569548.53,4569548.53,-4596172.94
4Q23,USD,Towercarbon,Towercarbon 411,Decarbonization,USA,North America,RE & Construction,Energy Efficiency,,,Flair,Follow On,Equity,Active,Series A,4/20/2022,4/20/2022,,,,15389,15389,0,1.08,14184.33,14184.33,0,11873,11873,0,1.08,10943.56,10943.56,0,-3240.76
1Q24,USD,Towercarbon,Towercarbon 411,Decarbonization,USA,North America,RE & Construction,Energy Efficiency,,,Flair,Follow On,Equity,Active,Series A,4/20/2022,4/20/2022,,,,15366,15366,0,1.08,14163.13,14163.13,0,11855,11855,0,1.08,10926.97,10926.97,0,-3236.15
2Q24,USD,Towercarbon,Towercarbon 411,Decarbonization,USA,North America,RE & Construction,Energy Efficiency,,,Flair,Follow On,Equity,Active,Series A,4/20/2022,4/20/2022,,,,15244,15244,0,1.08,14050.68,14050.68,0,11761,11761,0,1.08,10840.33,10840.33,0,-3210.35
3Q24,USD,Towercarbon,Towercarbon 411,Decarbonization,USA,North America,RE & Construction,Energy Efficiency,,,Flair,Follow On,Equity,Active,Series A,4/20/2022,4/20/2022,,,,15046,15046,0,1.08,13868.18,13868.18,0,11609,11609,0,1.08,10700.23,10700.23,0,-3167.95
4Q23,USD,Gospel,Gospel Explorer Fund I,FinTech,USA,North America,"Financial Services (Fintech, Insurtech, Crypto)",Data Analytics,B2B,SaaS,Flieber,First Investment,Equity,Active,Series A,8/25/2021,8/25/2021,774345,1.94,1.94,1499999.19,1502229.3,-2230.11,1.18,1274317.55,1276212.13,-1894.58,1499999,1502229.3,-2230.3,1.18,1274317.39,1276212.13,-1894.74,0
4Q23,USD,Gospel,Gospel Explorer Fund I,FinTech,USA,North America,"Financial Services (Fintech, Insurtech, Crypto)",Data Analytics,B2B,SaaS,Flieber,Follow On,Equity,Active,Series A,8/25/2021,8/25/2021,129057,1.94,1.94,249998.9,250370.58,-371.68,1.18,212385.44,212701.2,-315.76,249999,250370.58,-371.58,1.18,212385.52,212701.2,-315.67,0
1Q24,USD,Gospel,Gospel Explorer Fund I,FinTech,USA,North America,"Financial Services (Fintech, Insurtech, Crypto)",Data Analytics,B2B,SaaS,Flieber,First Investment,Equity,Active,Series A,8/25/2021,11/2/2021,774345,1.94,1.94,1499999.19,1502229.3,-2230.11,1.18,1274317.55,1276212.13,-1894.58,1499999,1502229.3,-2230.3,1.16,1295447.79,1297373.95,-1926.16,21161.82
1Q24,USD,Gospel,Gospel Explorer Fund I,FinTech,USA,North America,"Financial Services (Fintech, Insurtech, Crypto)",Data Analytics,B2B,SaaS,Flieber,Follow On,Equity,Active,Series A,8/25/2021,11/2/2021,129057,1.94,1.94,249998.9,250370.58,-371.68,1.18,212385.44,212701.2,-315.76,249999,250370.58,-371.58,1.16,215907.25,216228.15,-320.91,3526.96
2Q24,USD,Gospel,Gospel Explorer Fund I,FinTech,USA,North America,"Financial Services (Fintech, Insurtech, Crypto)",Data Analytics,B2B,SaaS,Flieber,First Investment,Equity,Active,Series A,8/25/2021,11/2/2021,774345,1.94,1.94,1499999.19,1499999.19,0,1.18,1274317.55,1274317.55,0,374999.8,1499999.21,-1124999.41,1.16,323861.99,1295447.98,-971585.99,21130.43
2Q24,USD,Gospel,Gospel Explorer Fund I,FinTech,USA,North America,"Financial Services (Fintech, Insurtech, Crypto)",Data Analytics,B2B,SaaS,Flieber,Follow On,Equity,Active,Series A,8/25/2021,11/2/2021,129057,1.94,1.94,249998.9,249998.9,0,1.18,212385.44,212385.44,0,62499.73,249998.9,-187499.17,1.16,53976.79,215907.16,-161930.37,3521.72
3Q24,USD,Gospel,Gospel Explorer Fund I,FinTech,USA,North America,"Financial Services (Fintech, Insurtech, Crypto)",Data Analytics,B2B,SaaS,Flieber,First Investment,Equity,Active,Series A,8/25/2021,11/2/2021,774345,1.94,1.94,1499999.19,1502229.3,-2230.11,1.18,1274317.55,1276212.13,-1894.58,375000,1502229.3,-1127229.3,1.16,323862.16,1297373.95,-973511.79,21161.82
3Q24,USD,Gospel,Gospel Explorer Fund I,FinTech,USA,North America,"Financial Services (Fintech, Insurtech, Crypto)",Data Analytics,B2B,SaaS,Flieber,Follow On,Equity,Active,Series A,8/25/2021,11/2/2021,129057,1.94,1.94,249998.9,250370.58,-371.68,1.18,212385.44,212701.2,-315.76,62500,250370.58,-187870.58,1.16,53977.03,216228.15,-162251.13,3526.96
3Q24,EUR,Acuario Ventures,"Acuario Ventures Fund III, FCR",Growth,#NA,#NA,"Business Services (IT, Productivity, CRM, HR)",Data Analytics,B2B,SaaS,Flipflow,First Investment,Equity,Active,Seed,11/15/2023,9/30/2024,,,,4083.76,4083.76,0,1,4083.76,4083.76,0,3961.09,3961.09,0,1,3961.09,3961.09,0,-122.67
4Q23,USD,Towercarbon,Towercarbon 411,Decarbonization,USA,North America,Climate Software,Climate Insurance,,,Floodbase Pbc,Follow On,Equity,Active,Series A,9/7/2022,9/7/2022,,,,21320,21320,0,1,21330.03,21330.03,0,22175,22175,0,1,22185.43,22185.43,0,855.4
1Q24,USD,Towercarbon,Towercarbon 411,Decarbonization,USA,North America,Climate Software,Climate Insurance,,,Floodbase Pbc,Follow On,Equity,Active,Series A,9/7/2022,9/7/2022,,,,21288,21288,0,1,21298.01,21298.01,0,22142,22142,0,1,22152.41,22152.41,0,854.4
2Q24,USD,Towercarbon,Towercarbon 411,Decarbonization,USA,North America,Climate Software,Climate Insurance,,,Floodbase Pbc,Follow On,Equity,Active,Series A,9/7/2022,9/7/2022,,,,21119,21119,0,1,21128.93,21128.93,0,21966,21966,0,1,21976.33,21976.33,0,847.4
3Q24,USD,Towercarbon,Towercarbon 411,Decarbonization,USA,North America,Climate Software,Climate Insurance,,,Floodbase Pbc,Follow On,Equity,Active,Series A,9/7/2022,9/7/2022,,,,20845,20845,0,1,20854.8,20854.8,0,21681,21681,0,1,21691.19,21691.19,0,836.39
4Q23,USD,Towercarbon,Towercarbon CH4,Decarbonization,USA,North America,Climate Software,Climate Insurance,,,Floodbase Pbc,First Investment,Equity,Active,Series A,8/14/2023,8/14/2023,,,,27874,27874,0,1.09,25553.72,25553.72,0,27874,27874,0,1.09,25553.72,25553.72,0,0
1Q24,USD,Towercarbon,Towercarbon CH4,Decarbonization,USA,North America,Climate Software,Climate Insurance,,,Floodbase Pbc,First Investment,Equity,Active,Series A,8/14/2023,8/14/2023,,,,27192,27192,0,1.09,24928.49,24928.49,0,27192,27192,0,1.09,24928.49,24928.49,0,0
2Q24,USD,Towercarbon,Towercarbon CH4,Decarbonization,USA,North America,Climate Software,Climate Insurance,,,Floodbase Pbc,First Investment,Equity,Active,Series A,8/14/2023,8/14/2023,,,,26731,26731,0,1.09,24505.87,24505.87,0,26731,26731,0,1.09,24505.87,24505.87,0,0
3Q24,USD,Towercarbon,Towercarbon CH4,Decarbonization,USA,North America,Climate Software,Climate Insurance,,,Floodbase Pbc,First Investment,Equity,Active,Series A,8/14/2023,8/14/2023,,,,26467,26467,0,1.09,24263.84,24263.84,0,26467,26467,0,1.09,24263.84,24263.84,0,0
4Q23,USD,Fourth Wall,Fourth Wall Climate Fund I Early-Stage,Decarbonization,USA,North America,Carbon Capture & Carbon Markets,Carbon Markets,,,Flow Carbon,Follow On,Other,Active,Other,3/7/2022,3/7/2022,,,,16198,16198,0,1.09,14908.56,14908.56,0,1620,1620,0,1.09,1491.04,1491.04,0,-13417.52
1Q24,USD,Fourth Wall,Fourth Wall Climate Fund I Early-Stage,Decarbonization,USA,North America,Carbon Capture & Carbon Markets,Carbon Markets,,,Flow Carbon,Follow On,Other,Active,Other,3/7/2022,3/7/2022,,,,16241,16241,0,1.09,14948.14,14948.14,0,4060,4060,0,1.09,3736.8,3736.8,0,-11211.33
2Q24,USD,Fourth Wall,Fourth Wall Climate Fund I Early-Stage,Decarbonization,USA,North America,Carbon Capture & Carbon Markets,Carbon Markets,,,Flow Carbon,Follow On,Other,Active,Other,3/7/2022,3/7/2022,,,,15462,15462,0,1.09,14231.15,14231.15,0,3865,3865,0,1.09,3557.33,3557.33,0,-10673.82
3Q24,USD,Fourth Wall,Fourth Wall Climate Fund I Early-Stage,Decarbonization,USA,North America,Carbon Capture & Carbon Markets,Carbon Markets,,,Flow Carbon,Follow On,Other,Active,Other,3/7/2022,3/7/2022,,,,16471,16471,0,1.09,15159.83,15159.83,0,4118,4118,0,1.09,3790.19,3790.19,0,-11369.64
4Q23,USD,Fourth Wall,Fourth Wall Climate Fund I Late-Stage,Decarbonization,USA,North America,Carbon Capture & Carbon Markets,Carbon Markets,,,Flow Carbon,Follow On,Other,Active,Other,7/19/2022,7/19/2022,,,,233295,233295,0,1.02,228036.48,228036.48,0,233281,233281,0,1.02,228022.79,228022.79,0,-13.68
1Q24,USD,Fourth Wall,Fourth Wall Climate Fund I Late-Stage,Decarbonization,USA,North America,Carbon Capture & Carbon Markets,Carbon Markets,,,Flow Carbon,Follow On,Other,Active,Other,7/19/2022,7/19/2022,,,,236822,236822,0,1.02,231483.98,231483.98,0,236808,236808,0,1.02,231470.29,231470.29,0,-13.68
2Q24,USD,Fourth Wall,Fourth Wall Climate Fund I Late-Stage,Decarbonization,USA,North America,Carbon Capture & Carbon Markets,Carbon Markets,,,Flow Carbon,Follow On,Other,Active,Other,7/19/2022,7/19/2022,,,,237085,237085,0,1.02,231741.05,231741.05,0,237070,237070,0,1.02,231726.39,231726.39,0,-14.66
3Q24,USD,Fourth Wall,Fourth Wall Climate Fund I Late-Stage,Decarbonization,USA,North America,Carbon Capture & Carbon Markets,Carbon Markets,,,Flow Carbon,Follow On,Other,Active,Other,7/19/2022,7/19/2022,,,,225539,225539,0,1.02,220455.3,220455.3,0,225525,225525,0,1.02,220441.62,220441.62,0,-13.68
3Q24,USD,Life Leftension,"Life Leftension Ventures II, FCR",Growth,#NA,#NA,AI,AI & ML,B2B,SaaS,Flowie,Primary,Equity,Active,Seed,7/3/2024,7/1/2024,118568,0.27,0.27,34368.81,32013.36,2355.45,1.08,31850.1,29667.27,2182.83,32013.42,32013.36,0.06,1.07,29817.93,29817.87,0.06,150.6
3Q24,EUR,Swanlaab,"Swanlaab Fund Tech II, F.C.R.",Growth,Spain,Rest of Europe,"Business Services (IT, Productivity, CRM, HR)",Other,B2B,SaaS,Flowww,First Investment,Equity,Active,Series A,9/5/2024,9/5/2024,417,276.35,320.97,115237.95,115237.95,0,1,115237.95,115237.95,0,133844.49,133844.49,0,1,133844.49,133844.49,0,18606.54
3Q24,EUR,Acuario Ventures,"Acuario Ventures Fund III, FCR",Growth,#NA,#NA,Healthtech,Other,B2B,SaaS,Floy,First Investment,Equity,Active,Seed,10/22/2023,9/30/2024,,,,10253.38,10253.38,0,1,10253.38,10253.38,0,9947.32,9947.32,0,1,9947.32,9947.32,0,-306.06
4Q23,USD,Towercarbon,Towercarbon 411,Decarbonization,Germany,Rest of Europe,Agriculture,Alternative Protein technologies,,,Formo,Follow On,Equity,Active,Series A,9/15/2021,9/15/2021,,,,49863,49863,0,1.18,42192.42,42192.42,0,52991,52991,0,1.18,44839.23,44839.23,0,2646.81
1Q24,USD,Towercarbon,Towercarbon 411,Decarbonization,Germany,Rest of Europe,Agriculture,Alternative Protein technologies,,,Formo,Follow On,Equity,Active,Series A,9/15/2021,9/15/2021,,,,49789,49789,0,1.18,42129.8,42129.8,0,51739,51739,0,1.18,43779.83,43779.83,0,1650.03
2Q24,USD,Towercarbon,Towercarbon 411,Decarbonization,Germany,Rest of Europe,Agriculture,Alternative Protein technologies,,,Formo,Follow On,Equity,Active,Series A,9/15/2021,9/15/2021,,,,49394,49394,0,1.18,41795.57,41795.57,0,50947,50947,0,1.18,43109.66,43109.66,0,1314.1
3Q24,USD,Towercarbon,Towercarbon 411,Decarbonization,Germany,Rest of Europe,Agriculture,Alternative Protein technologies,,,Formo,Follow On,Equity,Active,Series A,9/7/2022,9/7/2022,,,,48753,48753,0,1,48775.92,48775.92,0,52405,52405,0,1,52429.64,52429.64,0,3653.72
4Q23,USD,Towercarbon,Towercarbon CH4,Decarbonization,Germany,Rest of Europe,Agriculture,Alternative Protein technologies,,,Formo,First Investment,Equity,Active,Series A,12/28/2022,12/28/2022,,,,9654,9654,0,1.06,9083.04,9083.04,0,9963,9963,0,1.06,9373.77,9373.77,0,290.73
1Q24,USD,Towercarbon,Towercarbon CH4,Decarbonization,Germany,Rest of Europe,Agriculture,Alternative Protein technologies,,,Formo,First Investment,Equity,Active,Series A,12/28/2022,12/28/2022,,,,9418,9418,0,1.06,8861,8861,0,9503,9503,0,1.06,8940.97,8940.97,0,79.97
2Q24,USD,Towercarbon,Towercarbon CH4,Decarbonization,Germany,Rest of Europe,Agriculture,Alternative Protein technologies,,,Formo,First Investment,Equity,Active,Series A,12/28/2022,12/28/2022,,,,9261,9261,0,1.06,8713.28,8713.28,0,9273,9273,0,1.06,8724.57,8724.57,0,11.29
3Q24,USD,Towercarbon,Towercarbon CH4,Decarbonization,Germany,Rest of Europe,Agriculture,Alternative Protein technologies,,,Formo,Follow On,Equity,Active,Series B,9/9/2024,9/9/2024,,,,15309,15309,0,1.1,13873.01,13873.01,0,15709,15709,0,1.1,14235.48,14235.48,0,362.48
3Q24,EUR,Acuario Ventures,"Acuario Ventures Fund III, FCR",Growth,#NA,#NA,"Business Services (IT, Productivity, CRM, HR)",Other,B2B,SaaS,Fourvenues,First Investment,Equity,Active,Seed,6/6/2023,9/30/2024,,,,20431.24,20431.24,0,1,20431.24,20431.24,0,28622.47,28622.47,0,1,28622.47,28622.47,0,8191.23
3Q24,EUR,Acuario Ventures,"Acuario Ventures Fund III, FCR",Growth,#NA,#NA,"Business Services (IT, Productivity, CRM, HR)",Other,B2B,SaaS,Fourvenues,Secondary,Equity,Active,Seed,6/28/2024,9/30/2024,,,,6453.95,6453.95,0,1,6453.95,6453.95,0,6453.95,6453.95,0,1,6453.95,6453.95,0,0
4Q23,USD,Towercarbon,Towercarbon 411,Decarbonization,USA,North America,Carbon Capture & Carbon Markets,Other GHG Emissions,,,Frost Methane Labs,First Investment,Other,Active,Other,9/30/2021,9/30/2021,,,,1421,1421,0,1.16,1227.75,1227.75,0,711,711,0,1.16,614.31,614.31,0,-613.44
1Q24,USD,Towercarbon,Towercarbon 411,Decarbonization,USA,North America,Carbon Capture & Carbon Markets,Other GHG Emissions,,,Frost Methane Labs,First Investment,Other,Active,Other,9/30/2021,9/30/2021,,,,1419,1419,0,1.16,1226.02,1226.02,0,0,0,0,1.16,0,0,0,0
2Q24,USD,Towercarbon,Towercarbon 411,Decarbonization,USA,North America,Carbon Capture & Carbon Markets,Other GHG Emissions,,,Frost Methane Labs,First Investment,Other,Active,Other,9/30/2021,9/30/2021,,,,1408,1408,0,1.16,1216.52,1216.52,0,0,0,0,1.16,0,0,0,0
3Q24,USD,Towercarbon,Towercarbon 411,Decarbonization,USA,North America,Carbon Capture & Carbon Markets,Other GHG Emissions,,,Frost Methane Labs,First Investment,Other,Active,Other,9/30/2021,9/30/2021,,,,1390,1390,0,1.16,1200.97,1200.97,0,0,0,0,1.16,0,0,0,0
4Q23,USD,Towercarbon,Towercarbon 419,Decarbonization,#NA,#NA,,,,,Fuse,Follow On,Equity,Active,Series A,5/19/2022,5/19/2022,,,,103144,103144,0,1.06,97508.04,97508.04,0,103144,103144,0,1.06,97508.04,97508.04,0,0
1Q24,USD,Towercarbon,Towercarbon 419,Decarbonization,#NA,#NA,,,,,Fuse,Follow On,Equity,Active,Series A,5/19/2022,5/19/2022,,,,107132,107132,0,1.06,101278.12,101278.12,0,107132,107132,0,1.06,101278.12,101278.12,0,0
2Q24,USD,Towercarbon,Towercarbon 419,Decarbonization,#NA,#NA,,,,,Fuse,Follow On,Equity,Active,Series A,5/19/2022,5/19/2022,,,,101439,101439,0,1.06,95896.2,95896.2,0,101439,101439,0,1.06,95896.2,95896.2,0,0
3Q24,USD,Towercarbon,Towercarbon 419,Decarbonization,#NA,#NA,,,,,Fuse,Follow On,Equity,Active,Other,5/19/2022,5/19/2022,,,,98022,98022,0,1.06,92665.91,92665.91,0,155813,155813,0,1.06,147299.11,147299.11,0,54633.2
4Q23,USD,Towercarbon,Towercarbon CH4,Decarbonization,#NA,#NA,,,,,Fuse,First Investment,Other,Active,Other,5/19/2022,5/19/2022,,,,46457,46457,0,1.06,43918.51,43918.51,0,46457,46457,0,1.06,43918.51,43918.51,0,0
1Q24,USD,Towercarbon,Towercarbon CH4,Decarbonization,#NA,#NA,,,,,Fuse,First Investment,Other,Active,Other,5/19/2022,5/19/2022,,,,45320,45320,0,1.06,42843.64,42843.64,0,45320,45320,0,1.06,42843.64,42843.64,0,0
2Q24,USD,Towercarbon,Towercarbon CH4,Decarbonization,#NA,#NA,,,,,Fuse,First Investment,Other,Active,Other,5/19/2022,5/19/2022,,,,44551,44551,0,1.06,42116.66,42116.66,0,44551,44551,0,1.06,42116.66,42116.66,0,0
3Q24,USD,Towercarbon,Towercarbon CH4,Decarbonization,#NA,#NA,,,,,Fuse,First Investment,Other,Active,Other,5/19/2022,5/19/2022,,,,44111,44111,0,1.06,41700.7,41700.7,0,44111,44111,0,1.06,41700.7,41700.7,0,0
1Q24,EUR,Claxon,Claxon Innovation Growth IV,Growth,#NA,#NA,Edtech,Cloud,B2C,Licenses,Futura S.p.A.,First Investment,Equity,Active,Series A,3/28/2024,3/28/2024,85,1639,1639,139111.49,139315,-203.51,1,139111.49,139315,-203.51,139111,139315,-204,1,139111,139315,-204,0
2Q24,EUR,Claxon,Claxon Innovation Growth IV,Growth,#NA,#NA,Edtech,Cloud,B2C,Licenses,Futura S.p.A.,First Investment,Equity,Active,Series A,3/28/2024,3/28/2024,85,1639,1639,139111.49,139315,-203.51,1,139111.49,139315,-203.51,139111,139315,-204,1,139111,139315,-204,0
3Q24,EUR,Claxon,Claxon Innovation Growth IV,Growth,#NA,#NA,Edtech,Cloud,B2C,Licenses,Futura S.p.A.,First Investment,Equity,Active,Series A,3/28/2024,3/28/2024,85,1639,1639,139111.49,139315,-203.51,1,139111.49,139315,-203.51,139111,139315,-204,1,139111,139315,-204,0
4Q23,EUR,Leftension Fund,Leftension Fund,Growth,Spain,Rest of Europe,Gaming,Data Analytics,B2C,Free-Model,Gamestry,First Investment,Convertible Note,Active,Late-seed,3/23/2022,3/23/2022,,,,66310,66310,0,1,66310,66310,0,66310,66310,0,1,66310,66310,0,0
1Q24,EUR,Leftension Fund,Leftension Fund,Growth,Spain,Rest of Europe,Gaming,Data Analytics,B2C,Free-Model,Gamestry,First Investment,Convertible Note,Active,Late-seed,3/23/2022,3/23/2022,,,,66310,66310,0,1,66310,66310,0,66310,66310,0,1,66310,66310,0,0
